Serial,Company ,Date,Change,NetProfit,NetCapital
3,Company.197,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.197,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.197,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.197,28-Feb-03,1,0,1000
7,Company.197,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.197,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.197,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.197,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.197,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.197,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.197,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.197,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.197,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.197,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.197,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.197,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.197,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.197,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.197,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.197,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.197,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.197,29-Feb-12,1,0,1000
25,Company.197,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.197,28-Feb-13,1,0,1000
27,Company.197,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.197,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.197,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.197,28-Feb-15,0.096774194,-903.2258065,96.77419355
31,Company.197,31-Aug-15,3.333333333,2333.333333,3333.333333
32,Company.197,29-Feb-16,1.44,440,1440
33,Company.197,31-Aug-16,1.013888889,13.88888889,1013.888889
34,Company.197,28-Feb-17,1.191780822,191.7808219,1191.780822
35,Company.197,31-Aug-17,1.494252874,494.2528736,1494.252874
36,Company.197,28-Feb-18,0.746153846,-253.8461538,746.1538462
37,Company.197,31-Aug-18,1.134020619,134.0206186,1134.020619
38,Company.197,28-Feb-19,0.936363636,-63.63636364,936.3636364
39,Company.197,31-Aug-19,1.184466019,184.4660194,1184.466019
40,Company.197,29-Feb-20,1.459016393,459.0163934,1459.016393
41,Company.197,31-Aug-20,0.764044944,-235.9550562,764.0449438
42,Company.197,28-Feb-21,0.860294118,-139.7058824,860.2941176
43,Company.197,31-Aug-21,0.299145299,-700.8547009,299.1452991
,,,,,
1,Company.198,31-Aug-00,NA,NA,NA
2,Company.198,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.198,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.198,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.198,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.198,28-Feb-03,1,0,1000
7,Company.198,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.198,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.198,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.198,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.198,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.198,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.198,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.198,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.198,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.198,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.198,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.198,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.198,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.198,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.198,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.198,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.198,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.198,29-Feb-12,1,0,1000
25,Company.198,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.198,28-Feb-13,1,0,1000
27,Company.198,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.198,28-Feb-14,0.04964539,-950.3546099,49.64539007
29,Company.198,31-Aug-14,1.857142857,857.1428571,1857.142857
30,Company.198,28-Feb-15,6.230769231,5230.769231,6230.769231
31,Company.198,31-Aug-15,1.037037037,37.03703704,1037.037037
32,Company.198,29-Feb-16,0.583333333,-416.6666667,583.3333333
33,Company.198,31-Aug-16,0.632653061,-367.3469388,632.6530612
34,Company.198,28-Feb-17,1.548387097,548.3870968,1548.387097
35,Company.198,31-Aug-17,1.125,125,1125
36,Company.198,28-Feb-18,1.018518519,18.51851852,1018.518519
37,Company.198,31-Aug-18,0.909090909,-90.90909091,909.0909091
38,Company.198,28-Feb-19,1.04,40,1040
39,Company.198,31-Aug-19,1.269230769,269.2307692,1269.230769
40,Company.198,29-Feb-20,1.272727273,272.7272727,1272.727273
41,Company.198,31-Aug-20,0.80952381,-190.4761905,809.5238095
42,Company.198,28-Feb-21,0.955882353,-44.11764706,955.8823529
43,Company.198,31-Aug-21,0.753846154,-246.1538462,753.8461538
,,,,,
1,Company.199,31-Aug-00,NA,NA,NA
2,Company.199,28-Feb-01,1.242424242,242.4242424,1242.424242
3,Company.199,31-Aug-01,0.634146341,-365.8536585,634.1463415
4,Company.199,28-Feb-02,1.384615385,384.6153846,1384.615385
5,Company.199,31-Aug-02,1.277777778,277.7777778,1277.777778
6,Company.199,28-Feb-03,1.02173913,21.73913043,1021.73913
7,Company.199,31-Aug-03,0.829787234,-170.212766,829.787234
8,Company.199,29-Feb-04,1.205128205,205.1282051,1205.128205
9,Company.199,31-Aug-04,0.617021277,-382.9787234,617.0212766
10,Company.199,28-Feb-05,1.482758621,482.7586207,1482.758621
11,Company.199,31-Aug-05,0.209302326,-790.6976744,209.3023256
12,Company.199,28-Feb-06,2.666666667,1666.666667,2666.666667
13,Company.199,31-Aug-06,2,1000,2000
14,Company.199,28-Feb-07,1.166666667,166.6666667,1166.666667
15,Company.199,31-Aug-07,1.303571429,303.5714286,1303.571429
15,Company.199,29-Feb-08,0.520547945,-479.4520548,520.5479452
17,Company.199,31-Aug-08,1.421052632,421.0526316,1421.052632
18,Company.199,28-Feb-09,0.648148148,-351.8518519,648.1481481
19,Company.199,31-Aug-09,1.514285714,514.2857143,1514.285714
20,Company.199,28-Feb-10,1.20754717,207.5471698,1207.54717
21,Company.199,31-Aug-10,0.59375,-406.25,593.75
22,Company.199,28-Feb-11,1.315789474,315.7894737,1315.789474
23,Company.199,31-Aug-11,1.1,100,1100
24,Company.199,29-Feb-12,1.2,200,1200
25,Company.199,31-Aug-12,0.545454545,-454.5454545,545.4545455
26,Company.199,28-Feb-13,1.138888889,138.8888889,1138.888889
27,Company.199,31-Aug-13,0.804878049,-195.1219512,804.8780488
28,Company.199,28-Feb-14,0.727272727,-272.7272727,727.2727273
29,Company.199,31-Aug-14,1.041666667,41.66666667,1041.666667
30,Company.199,28-Feb-15,0.96,-40,960
31,Company.199,31-Aug-15,1.791666667,791.6666667,1791.666667
32,Company.199,29-Feb-16,1,0,1000
33,Company.199,31-Aug-16,0.953488372,-46.51162791,953.4883721
34,Company.199,28-Feb-17,1.365853659,365.8536585,1365.853659
35,Company.199,31-Aug-17,1.232142857,232.1428571,1232.142857
36,Company.199,28-Feb-18,1.231884058,231.884058,1231.884058
37,Company.199,31-Aug-18,1.176470588,176.4705882,1176.470588
38,Company.199,28-Feb-19,0.54,-460,540
39,Company.199,31-Aug-19,1.888888889,888.8888889,1888.888889
40,Company.199,29-Feb-20,0.754901961,-245.0980392,754.9019608
41,Company.199,31-Aug-20,0.532467532,-467.5324675,532.4675325
42,Company.199,28-Feb-21,0.365853659,-634.1463415,365.8536585
43,Company.199,31-Aug-21,2.4,1400,2400
,,,,,
1,Company.200,31-Aug-00,NA,NA,NA
2,Company.200,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.200,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.200,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.200,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.200,28-Feb-03,1,0,1000
7,Company.200,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.200,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.200,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.200,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.200,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.200,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.200,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.200,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.200,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.200,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.200,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.200,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.200,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.200,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.200,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.200,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.200,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.200,29-Feb-12,1,0,1000
25,Company.200,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.200,28-Feb-13,1,0,1000
27,Company.200,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.200,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.200,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.200,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.200,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.200,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.200,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.200,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.200,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.200,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.200,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.200,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.200,31-Aug-19,1,0,1000
40,Company.200,29-Feb-20,1,0,1000
41,Company.200,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.200,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.200,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.201,31-Aug-00,NA,NA,NA
2,Company.201,28-Feb-01,0.875,-125,875
3,Company.201,31-Aug-01,0.857142857,-142.8571429,857.1428571
4,Company.201,28-Feb-02,2.666666667,1666.666667,2666.666667
5,Company.201,31-Aug-02,0.75,-250,750
6,Company.201,28-Feb-03,0.5,-500,500
7,Company.201,31-Aug-03,1.166666667,166.6666667,1166.666667
8,Company.201,29-Feb-04,1.857142857,857.1428571,1857.142857
9,Company.201,31-Aug-04,1.230769231,230.7692308,1230.769231
10,Company.201,28-Feb-05,1.0625,62.5,1062.5
11,Company.201,31-Aug-05,0.941176471,-58.82352941,941.1764706
12,Company.201,28-Feb-06,0.5625,-437.5,562.5
13,Company.201,31-Aug-06,1.555555556,555.5555556,1555.555556
14,Company.201,28-Feb-07,1.785714286,785.7142857,1785.714286
15,Company.201,31-Aug-07,1.04,40,1040
15,Company.201,29-Feb-08,0.615384615,-384.6153846,615.3846154
17,Company.201,31-Aug-08,1.1875,187.5,1187.5
18,Company.201,28-Feb-09,0.894736842,-105.2631579,894.7368421
19,Company.201,31-Aug-09,1.235294118,235.2941176,1235.294118
20,Company.201,28-Feb-10,1.333333333,333.3333333,1333.333333
21,Company.201,31-Aug-10,0.785714286,-214.2857143,785.7142857
22,Company.201,28-Feb-11,1.454545455,454.5454545,1454.545455
23,Company.201,31-Aug-11,1,0,1000
24,Company.201,29-Feb-12,1.34375,343.75,1343.75
25,Company.201,31-Aug-12,0.674418605,-325.5813953,674.4186047
26,Company.201,28-Feb-13,1.551724138,551.7241379,1551.724138
27,Company.201,31-Aug-13,1.288888889,288.8888889,1288.888889
28,Company.201,28-Feb-14,1.396551724,396.5517241,1396.551724
29,Company.201,31-Aug-14,0.691358025,-308.6419753,691.3580247
30,Company.201,28-Feb-15,0.839285714,-160.7142857,839.2857143
31,Company.201,31-Aug-15,1.382978723,382.9787234,1382.978723
32,Company.201,29-Feb-16,0.923076923,-76.92307692,923.0769231
33,Company.201,31-Aug-16,0.766666667,-233.3333333,766.6666667
34,Company.201,28-Feb-17,0.673913043,-326.0869565,673.9130435
35,Company.201,31-Aug-17,1.193548387,193.5483871,1193.548387
36,Company.201,28-Feb-18,1.027027027,27.02702703,1027.027027
37,Company.201,31-Aug-18,1.052631579,52.63157895,1052.631579
38,Company.201,28-Feb-19,0.85,-150,850
39,Company.201,31-Aug-19,0.617647059,-382.3529412,617.6470588
40,Company.201,29-Feb-20,0.952380952,-47.61904762,952.3809524
41,Company.201,31-Aug-20,1.9,900,1900
42,Company.201,28-Feb-21,0.973684211,-26.31578947,973.6842105
43,Company.201,31-Aug-21,0.756756757,-243.2432432,756.7567568
,,,,,
1,Company.202,31-Aug-00,NA,NA,NA
2,Company.202,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.202,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.202,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.202,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.202,28-Feb-03,1,0,1000
7,Company.202,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.202,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.202,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.202,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.202,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.202,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.202,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.202,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.202,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.202,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.202,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.202,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.202,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.202,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.202,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.202,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.202,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.202,29-Feb-12,1,0,1000
25,Company.202,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.202,28-Feb-13,1,0,1000
27,Company.202,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.202,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.202,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.202,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.202,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.202,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.202,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.202,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.202,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.202,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.202,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.202,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.202,31-Aug-19,1,0,1000
40,Company.202,29-Feb-20,1,0,1000
41,Company.202,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.202,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.202,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.203,31-Aug-00,NA,NA,NA
2,Company.203,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.203,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.203,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.203,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.203,28-Feb-03,1,0,1000
7,Company.203,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.203,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.203,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.203,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.203,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.203,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.203,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.203,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.203,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.203,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.203,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.203,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.203,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.203,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.203,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.203,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.203,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.203,29-Feb-12,1,0,1000
25,Company.203,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.203,28-Feb-13,1,0,1000
27,Company.203,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.203,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.203,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.203,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.203,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.203,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.203,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.203,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.203,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.203,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.203,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.203,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.203,31-Aug-19,1,0,1000
40,Company.203,29-Feb-20,1,0,1000
41,Company.203,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.203,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.203,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.204,31-Aug-00,NA,NA,NA
2,Company.204,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.204,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.204,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.204,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.204,28-Feb-03,1,0,1000
7,Company.204,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.204,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.204,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.204,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.204,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.204,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.204,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.204,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.204,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.204,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.204,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.204,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.204,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.204,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.204,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.204,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.204,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.204,29-Feb-12,1,0,1000
25,Company.204,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.204,28-Feb-13,1,0,1000
27,Company.204,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.204,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.204,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.204,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.204,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.204,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.204,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.204,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.204,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.204,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.204,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.204,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.204,31-Aug-19,1,0,1000
40,Company.204,29-Feb-20,1,0,1000
41,Company.204,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.204,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.204,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.205,31-Aug-00,NA,NA,NA
2,Company.205,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.205,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.205,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.205,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.205,28-Feb-03,1,0,1000
7,Company.205,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.205,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.205,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.205,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.205,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.205,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.205,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.205,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.205,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.205,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.205,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.205,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.205,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.205,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.205,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.205,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.205,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.205,29-Feb-12,1,0,1000
25,Company.205,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.205,28-Feb-13,1,0,1000
27,Company.205,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.205,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.205,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.205,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.205,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.205,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.205,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.205,28-Feb-17,0.005681818,-994.3181818,5.681818182
35,Company.205,31-Aug-17,55,54000,55000
36,Company.205,28-Feb-18,1.145454545,145.4545455,1145.454545
37,Company.205,31-Aug-18,0.380952381,-619.047619,380.952381
38,Company.205,28-Feb-19,1.5,500,1500
39,Company.205,31-Aug-19,3.027777778,2027.777778,3027.777778
40,Company.205,29-Feb-20,1.04587156,45.87155963,1045.87156
41,Company.205,31-Aug-20,0.929824561,-70.1754386,929.8245614
42,Company.205,28-Feb-21,1.056603774,56.60377358,1056.603774
43,Company.205,31-Aug-21,1.0625,62.5,1062.5
,,,,,
1,Company.206,31-Aug-00,NA,NA,NA
2,Company.206,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.206,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.206,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.206,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.206,28-Feb-03,1,0,1000
7,Company.206,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.206,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.206,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.206,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.206,31-Aug-05,1.073684211,73.68421053,1073.684211
12,Company.206,28-Feb-06,0.990196078,-9.803921569,990.1960784
13,Company.206,31-Aug-06,1.00990099,9.900990099,1009.90099
14,Company.206,28-Feb-07,1.068627451,68.62745098,1068.627451
15,Company.206,31-Aug-07,1.04587156,45.87155963,1045.87156
15,Company.206,29-Feb-08,0.98245614,-17.54385965,982.4561404
17,Company.206,31-Aug-08,1.017857143,17.85714286,1017.857143
18,Company.206,28-Feb-09,0.964912281,-35.0877193,964.9122807
19,Company.206,31-Aug-09,0.990909091,-9.090909091,990.9090909
20,Company.206,28-Feb-10,1.082568807,82.56880734,1082.568807
21,Company.206,31-Aug-10,1.042372881,42.37288136,1042.372881
22,Company.206,28-Feb-11,1.048780488,48.7804878,1048.780488
23,Company.206,31-Aug-11,1.03875969,38.75968992,1038.75969
24,Company.206,29-Feb-12,1,0,1000
25,Company.206,31-Aug-12,1.007462687,7.462686567,1007.462687
26,Company.206,28-Feb-13,1,0,1000
27,Company.206,31-Aug-13,1.044444444,44.44444444,1044.444444
28,Company.206,28-Feb-14,1.042553191,42.55319149,1042.553191
29,Company.206,31-Aug-14,1.054421769,54.42176871,1054.421769
30,Company.206,28-Feb-15,1.064516129,64.51612903,1064.516129
31,Company.206,31-Aug-15,1.012121212,12.12121212,1012.121212
32,Company.206,29-Feb-16,1.023952096,23.95209581,1023.952096
33,Company.206,31-Aug-16,1.029239766,29.23976608,1029.239766
34,Company.206,28-Feb-17,1.028409091,28.40909091,1028.409091
35,Company.206,31-Aug-17,1.011049724,11.04972376,1011.049724
36,Company.206,28-Feb-18,1.027322404,27.32240437,1027.322404
37,Company.206,31-Aug-18,1.005319149,5.319148936,1005.319149
38,Company.206,28-Feb-19,0.989417989,-10.58201058,989.4179894
39,Company.206,31-Aug-19,1,0,1000
40,Company.206,29-Feb-20,1,0,1000
41,Company.206,31-Aug-20,0.957219251,-42.78074866,957.2192513
42,Company.206,28-Feb-21,0.955307263,-44.69273743,955.3072626
43,Company.206,31-Aug-21,1.035087719,35.0877193,1035.087719
,,,,,
1,Company.207,31-Aug-00,NA,NA,NA
2,Company.207,28-Feb-01,1.076923077,76.92307692,1076.923077
3,Company.207,31-Aug-01,1.057142857,57.14285714,1057.142857
4,Company.207,28-Feb-02,1.013513514,13.51351351,1013.513514
5,Company.207,31-Aug-02,0.973333333,-26.66666667,973.3333333
6,Company.207,28-Feb-03,1,0,1000
7,Company.207,31-Aug-03,1.082191781,82.19178082,1082.191781
8,Company.207,29-Feb-04,1.063291139,63.29113924,1063.291139
9,Company.207,31-Aug-04,1.071428571,71.42857143,1071.428571
10,Company.207,28-Feb-05,1.055555556,55.55555556,1055.555556
11,Company.207,31-Aug-05,1.073684211,73.68421053,1073.684211
